,type,model,window,size,count,acc,loss,val_acc,val_loss
54,WORD,glove,10.0,100.0,10.0,0.18099256593625146,0.03559970672930067,0.16983994265365507,0.35836067783519737
55,WORD,glove,10.0,100.0,20.0,0.2845784028185142,0.26117700077047706,0.18087942749812821,0.4112470401643136
56,WORD,glove,10.0,100.0,50.0,0.21957615111708761,0.0674624944721657,0.1272103807430109,0.39229685822839716
57,WORD,glove,10.0,100.0,100.0,0.28624676925062686,0.14924323462063027,0.049718391356515186,0.46177172195948557
58,WORD,glove,10.0,300.0,10.0,0.21166018141878842,0.05833123931501029,0.14392790093622695,0.38746164891624363
59,WORD,glove,10.0,300.0,20.0,0.2544850392048177,0.23627729326098512,0.15854316237650398,0.393121089362613
60,WORD,glove,10.0,300.0,50.0,0.2385565762421244,0.09094495508792377,0.10607971509670945,0.4157322761375426
61,WORD,glove,10.0,300.0,100.0,0.3198063128375977,0.1550946051553145,0.029701501813698006,0.4823596423866104
62,WORD,glove,10.0,500.0,10.0,0.4027227895063602,0.3703594483602322,0.29304283777592943,0.535466612336179
63,WORD,glove,10.0,500.0,50.0,0.312002823409534,0.30496966860848573,0.2677219968041167,0.367341757072343
64,WORD,glove,10.0,500.0,100.0,0.2837799444669546,0.26909772988796465,0.1816623826498787,0.4215479746277502
65,WORD,glove,10.0,1000.0,10.0,0.18338177409792272,0.03153874800284175,0.1658861544311364,0.36006768352412544
66,WORD,glove,10.0,1000.0,20.0,0.27681609878874935,0.24926701094744688,0.17175399708738623,0.4182946655378965
67,WORD,glove,10.0,1000.0,50.0,0.2145383859137182,0.0722679996042906,0.1270211910410993,0.3872209097603709
68,WORD,glove,10.0,1000.0,100.0,0.29574230234250304,0.14360632039586407,0.05372317357511436,0.4721376746173947
69,WORD,glove,5.0,500.0,10.0,0.7180066666475932,0.5430927972602845,0.3847399999904633,0.8054796918106079
70,WORD,glove,5.0,500.0,100.0,0.7160933333396912,0.5468893754386902,0.2785099999904633,0.9531682454109192
71,WORD,glove,5.0,100.0,20.0,0.70867,0.5611891587130229,0.2700199999904633,0.9272273402786256
72,WORD,glove,5.0,1000.0,20.0,0.7196266666857402,0.5410155250422161,0.2666099999952316,1.033091463508606
73,WORD,glove,5.0,300.0,20.0,0.7117133333333333,0.5530212274742127,0.24244000000953675,0.9654132752799988
74,WORD,glove,5.0,50.0,20.0,0.6966366666730245,0.581194577109019,0.22872999999523164,0.919470767803192
75,WORD,glove,10.0,500.0,20.0,0.7283199999872844,0.5278531923484803,0.3094399999809265,0.9526793458938598
76,WORD,glove,2.0,500.0,20.0,0.7118900000190734,0.5542964733632405,0.28452999999523165,0.9443836206054688
77,WORD,glove,5.0,500.0,20.0,0.7193733333269755,0.541009476553599,0.4015400000095368,0.8073246926498413
78,WORD,glove,7.0,500.0,20.0,0.7230999999872844,0.5370275940577189,0.3913999999809265,0.8478077493286132
79,WORD,glove,5.0,500.0,50.0,0.7205866666793823,0.5381245654741923,0.3515499999809265,0.8628393814086914
